date,hour,forecast_base,forecast_hour,precipitacao_total,rad_total,temp_media,temp_max,temp_min,umid_mediana,umid_max,umid_min,vento_vel_media,vento_raj_max,rad_mediana,rad_max,rad_min,dia_semana_num,day_of_year,mes,trimestre,feriado,Chuva_aberta,loja_id
2025-10-23,16,2025-10-23T15:00:00-03:00,1,0.0,0.0,26.771234130859398,26.771234130859398,26.771234130859398,55.900001525878906,55.900001525878906,55.900001525878906,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,17,2025-10-23T15:00:00-03:00,2,0.0,0.0,25.680688476562523,25.680688476562523,25.680688476562523,60.29999923706055,60.29999923706055,60.29999923706055,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,18,2025-10-23T15:00:00-03:00,3,0.0,0.0,23.391168212890648,23.391168212890648,23.391168212890648,69.0,69.0,69.0,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,19,2025-10-23T15:00:00-03:00,4,0.0,0.0,20.746942138671898,20.746942138671898,20.746942138671898,70.9000015258789,70.9000015258789,70.9000015258789,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,20,2025-10-23T15:00:00-03:00,5,0.0,0.0,19.711083984375023,19.711083984375023,19.711083984375023,72.9000015258789,72.9000015258789,72.9000015258789,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,21,2025-10-23T15:00:00-03:00,6,0.0,0.0,18.851800537109398,18.851800537109398,18.851800537109398,75.80000305175781,75.80000305175781,75.80000305175781,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,22,2025-10-23T15:00:00-03:00,7,0.0,0.0,18.109185791015648,18.109185791015648,18.109185791015648,76.9000015258789,76.9000015258789,76.9000015258789,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-23,23,2025-10-23T15:00:00-03:00,8,0.0,0.0,17.503198242187523,17.503198242187523,17.503198242187523,76.0,76.0,76.0,,,0.0,0.0,0.0,3,296,10,4,0,0.0,1
2025-10-24,0,2025-10-23T15:00:00-03:00,9,0.0,0.0,17.188684082031273,17.188684082031273,17.188684082031273,73.5999984741211,73.5999984741211,73.5999984741211,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,1,2025-10-23T15:00:00-03:00,10,0.0,0.0,17.156518554687523,17.156518554687523,17.156518554687523,70.69999694824219,70.69999694824219,70.69999694824219,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,2,2025-10-23T15:00:00-03:00,11,0.0,0.0,16.663781738281273,16.663781738281273,16.663781738281273,71.9000015258789,71.9000015258789,71.9000015258789,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,3,2025-10-23T15:00:00-03:00,12,0.0,0.0,16.797021484375023,16.797021484375023,16.797021484375023,71.60000610351562,71.60000610351562,71.60000610351562,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,4,2025-10-23T15:00:00-03:00,13,0.0,0.0,16.737023925781273,16.737023925781273,16.737023925781273,71.80000305175781,71.80000305175781,71.80000305175781,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,5,2025-10-23T15:00:00-03:00,14,0.0,0.0,16.717553710937523,16.717553710937523,16.717553710937523,70.40000915527344,70.40000915527344,70.40000915527344,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,6,2025-10-23T15:00:00-03:00,15,0.0,0.0,16.798486328125023,16.798486328125023,16.798486328125023,68.19999694824219,68.19999694824219,68.19999694824219,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,7,2025-10-23T15:00:00-03:00,16,0.0,0.0,17.586358642578148,17.586358642578148,17.586358642578148,72.5999984741211,72.5999984741211,72.5999984741211,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,8,2025-10-23T15:00:00-03:00,17,0.0,0.0,19.255090332031273,19.255090332031273,19.255090332031273,69.80000305175781,69.80000305175781,69.80000305175781,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,9,2025-10-23T15:00:00-03:00,18,0.0,0.0,21.093835449218773,21.093835449218773,21.093835449218773,66.30000305175781,66.30000305175781,66.30000305175781,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,10,2025-10-23T15:00:00-03:00,19,0.0,0.0,22.767968750000023,22.767968750000023,22.767968750000023,60.5,60.5,60.5,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,11,2025-10-23T15:00:00-03:00,20,0.0,0.0,24.048272705078148,24.048272705078148,24.048272705078148,57.099998474121094,57.099998474121094,57.099998474121094,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,12,2025-10-23T15:00:00-03:00,21,0.0,0.0,24.727166748046898,24.727166748046898,24.727166748046898,58.5,58.5,58.5,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,13,2025-10-23T15:00:00-03:00,22,0.0,0.0,26.734613037109398,26.734613037109398,26.734613037109398,50.70000076293945,50.70000076293945,50.70000076293945,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,14,2025-10-23T15:00:00-03:00,23,0.0,0.0,27.846887207031273,27.846887207031273,27.846887207031273,47.70000076293945,47.70000076293945,47.70000076293945,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,15,2025-10-23T15:00:00-03:00,24,0.0,0.0,27.648858642578148,27.648858642578148,27.648858642578148,52.099998474121094,52.099998474121094,52.099998474121094,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,16,2025-10-23T15:00:00-03:00,25,0.0,0.0,25.734735107421898,25.734735107421898,25.734735107421898,61.900001525878906,61.900001525878906,61.900001525878906,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,17,2025-10-23T15:00:00-03:00,26,0.0,0.0,25.429498291015648,25.429498291015648,25.429498291015648,64.30000305175781,64.30000305175781,64.30000305175781,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,18,2025-10-23T15:00:00-03:00,27,0.0,0.0,23.588250732421898,23.588250732421898,23.588250732421898,69.69999694824219,69.69999694824219,69.69999694824219,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,19,2025-10-23T15:00:00-03:00,28,0.0,0.0,22.611260986328148,22.611260986328148,22.611260986328148,69.19999694824219,69.19999694824219,69.19999694824219,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,20,2025-10-23T15:00:00-03:00,29,0.0,0.0,21.902825927734398,21.902825927734398,21.902825927734398,68.80000305175781,68.80000305175781,68.80000305175781,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,21,2025-10-23T15:00:00-03:00,30,0.0,0.0,22.073846435546898,22.073846435546898,22.073846435546898,65.5,65.5,65.5,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,22,2025-10-23T15:00:00-03:00,31,0.0,0.0,20.092004394531273,20.092004394531273,20.092004394531273,72.0999984741211,72.0999984741211,72.0999984741211,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-24,23,2025-10-23T15:00:00-03:00,32,0.0,0.0,20.216485595703148,20.216485595703148,20.216485595703148,69.69999694824219,69.69999694824219,69.69999694824219,,,0.0,0.0,0.0,4,297,10,4,0,0.0,1
2025-10-25,0,2025-10-23T15:00:00-03:00,33,0.0,0.0,20.576806640625023,20.576806640625023,20.576806640625023,64.19999694824219,64.19999694824219,64.19999694824219,,,0.0,0.0,0.0,5,298,10,4,0,0.0,1
2025-10-25,1,2025-10-23T15:00:00-03:00,34,0.0,0.0,20.033441162109398,20.033441162109398,20.033441162109398,62.5,62.5,62.5,,,0.0,0.0,0.0,5,298,10,4,0,0.0,1
2025-10-25,2,2025-10-23T15:00:00-03:00,35,0.0,0.0,20.686578369140648,20.686578369140648,20.686578369140648,56.70000457763672,56.70000457763672,56.70000457763672,,,0.0,0.0,0.0,5,298,10,4,0,0.0,1
2025-10-25,3,2025-10-23T15:00:00-03:00,36,0.0,0.0,20.869989013671898,20.869989013671898,20.869989013671898,54.099998474121094,54.099998474121094,54.099998474121094,,,0.0,0.0,0.0,5,298,10,4,0,0.0,1
2025-10-25,4,2025-10-23T15:00:00-03:00,37,0.010416666666666666,0.0,21.179376220703148,21.179376220703148,21.179376220703148,51.29999923706055,51.29999923706055,51.29999923706055,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,5,2025-10-23T15:00:00-03:00,38,0.010416666666666666,0.0,21.439691162109398,21.439691162109398,21.439691162109398,49.900001525878906,49.900001525878906,49.900001525878906,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,6,2025-10-23T15:00:00-03:00,39,0.010416666666666666,0.0,21.622552490234398,21.622552490234398,21.622552490234398,49.0,49.0,49.0,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,7,2025-10-23T15:00:00-03:00,40,0.010416666666666666,0.0,20.957055664062523,20.957055664062523,20.957055664062523,54.79999923706055,54.79999923706055,54.79999923706055,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,8,2025-10-23T15:00:00-03:00,41,0.010416666666666666,0.0,21.161279296875023,21.161279296875023,21.161279296875023,60.599998474121094,60.599998474121094,60.599998474121094,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,9,2025-10-23T15:00:00-03:00,42,0.010416666666666666,0.0,20.752557373046898,20.752557373046898,20.752557373046898,67.5999984741211,67.5999984741211,67.5999984741211,,,0.0,0.0,0.0,5,298,10,4,0,0.010416666666666666,1
2025-10-25,10,2025-10-23T15:00:00-03:00,43,-0.010416666666666666,0.0,19.344171142578148,19.344171142578148,19.344171142578148,71.5999984741211,71.5999984741211,71.5999984741211,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,11,2025-10-23T15:00:00-03:00,44,-0.010416666666666666,0.0,19.717584228515648,19.717584228515648,19.717584228515648,75.4000015258789,75.4000015258789,75.4000015258789,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,12,2025-10-23T15:00:00-03:00,45,-0.010416666666666666,0.0,21.814782714843773,21.814782714843773,21.814782714843773,68.5999984741211,68.5999984741211,68.5999984741211,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,13,2025-10-23T15:00:00-03:00,46,-0.010416666666666666,0.0,23.255456542968773,23.255456542968773,23.255456542968773,64.30000305175781,64.30000305175781,64.30000305175781,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,14,2025-10-23T15:00:00-03:00,47,-0.010416666666666666,0.0,22.056756591796898,22.056756591796898,22.056756591796898,70.4000015258789,70.4000015258789,70.4000015258789,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,15,2025-10-23T15:00:00-03:00,48,-0.010416666666666666,0.0,20.443994140625023,20.443994140625023,20.443994140625023,77.9000015258789,77.9000015258789,77.9000015258789,,,0.0,0.0,0.0,5,298,10,4,0,-0.010416666666666666,1
2025-10-25,16,2025-10-23T15:00:00-03:00,49,0.17708333333333334,0.0,19.649102783203148,19.649102783203148,19.649102783203148,84.0,84.0,84.0,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,17,2025-10-23T15:00:00-03:00,50,0.17708333333333334,0.0,18.208062744140648,18.208062744140648,18.208062744140648,87.0999984741211,87.0999984741211,87.0999984741211,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,18,2025-10-23T15:00:00-03:00,51,0.17708333333333334,0.0,17.637963867187523,17.637963867187523,17.637963867187523,89.80000305175781,89.80000305175781,89.80000305175781,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,19,2025-10-23T15:00:00-03:00,52,0.17708333333333334,0.0,16.757318115234398,16.757318115234398,16.757318115234398,91.9000015258789,91.9000015258789,91.9000015258789,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,20,2025-10-23T15:00:00-03:00,53,0.17708333333333334,0.0,16.555169677734398,16.555169677734398,16.555169677734398,93.4000015258789,93.4000015258789,93.4000015258789,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,21,2025-10-23T15:00:00-03:00,54,0.17708333333333334,0.0,16.386407470703148,16.386407470703148,16.386407470703148,95.19999694824219,95.19999694824219,95.19999694824219,,,0.0,0.0,0.0,5,298,10,4,0,0.17708333333333334,1
2025-10-25,22,2025-10-23T15:00:00-03:00,55,-0.17708333333333334,0.0,17.198968505859398,17.198968505859398,17.198968505859398,94.4000015258789,94.4000015258789,94.4000015258789,,,0.0,0.0,0.0,5,298,10,4,0,-0.17708333333333334,1
2025-10-25,23,2025-10-23T15:00:00-03:00,56,-0.17708333333333334,0.0,16.085809326171898,16.085809326171898,16.085809326171898,94.0999984741211,94.0999984741211,94.0999984741211,,,0.0,0.0,0.0,5,298,10,4,0,-0.17708333333333334,1
2025-10-26,0,2025-10-23T15:00:00-03:00,57,-0.17708333333333334,0.0,14.582879638671898,14.582879638671898,14.582879638671898,95.5,95.5,95.5,,,0.0,0.0,0.0,6,299,10,4,0,-0.17708333333333334,1
2025-10-26,1,2025-10-23T15:00:00-03:00,58,-0.17708333333333334,0.0,13.879357910156273,13.879357910156273,13.879357910156273,96.4000015258789,96.4000015258789,96.4000015258789,,,0.0,0.0,0.0,6,299,10,4,0,-0.17708333333333334,1
2025-10-26,2,2025-10-23T15:00:00-03:00,59,-0.17708333333333334,0.0,13.324334716796898,13.324334716796898,13.324334716796898,97.4000015258789,97.4000015258789,97.4000015258789,,,0.0,0.0,0.0,6,299,10,4,0,-0.17708333333333334,1
2025-10-26,3,2025-10-23T15:00:00-03:00,60,-0.17708333333333334,0.0,12.945855712890648,12.945855712890648,12.945855712890648,97.4000015258789,97.4000015258789,97.4000015258789,,,0.0,0.0,0.0,6,299,10,4,0,-0.17708333333333334,1
2025-10-26,4,2025-10-23T15:00:00-03:00,61,0.0,0.0,12.499353027343773,12.499353027343773,12.499353027343773,96.80000305175781,96.80000305175781,96.80000305175781,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,5,2025-10-23T15:00:00-03:00,62,0.0,0.0,12.009423828125023,12.009423828125023,12.009423828125023,96.9000015258789,96.9000015258789,96.9000015258789,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,6,2025-10-23T15:00:00-03:00,63,0.0,0.0,11.610711669921898,11.610711669921898,11.610711669921898,96.9000015258789,96.9000015258789,96.9000015258789,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,7,2025-10-23T15:00:00-03:00,64,0.0,0.0,12.839501953125023,12.839501953125023,12.839501953125023,92.9000015258789,92.9000015258789,92.9000015258789,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,8,2025-10-23T15:00:00-03:00,65,0.0,0.0,14.544366455078148,14.544366455078148,14.544366455078148,85.5,85.5,85.5,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,9,2025-10-23T15:00:00-03:00,66,0.0,0.0,16.249047851562523,16.249047851562523,16.249047851562523,77.5,77.5,77.5,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,10,2025-10-23T15:00:00-03:00,67,0.0,0.0,17.859277343750023,17.859277343750023,17.859277343750023,71.0999984741211,71.0999984741211,71.0999984741211,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,11,2025-10-23T15:00:00-03:00,68,0.0,0.0,19.315942382812523,19.315942382812523,19.315942382812523,67.5999984741211,67.5999984741211,67.5999984741211,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,12,2025-10-23T15:00:00-03:00,69,0.0,0.0,20.323541259765648,20.323541259765648,20.323541259765648,64.9000015258789,64.9000015258789,64.9000015258789,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,13,2025-10-23T15:00:00-03:00,70,0.0,0.0,20.781396484375023,20.781396484375023,20.781396484375023,64.19999694824219,64.19999694824219,64.19999694824219,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,14,2025-10-23T15:00:00-03:00,71,0.0,0.0,21.052484130859398,21.052484130859398,21.052484130859398,63.79999923706055,63.79999923706055,63.79999923706055,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,15,2025-10-23T15:00:00-03:00,72,0.0,0.0,21.282312011718773,21.282312011718773,21.282312011718773,63.29999923706055,63.29999923706055,63.29999923706055,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,16,2025-10-23T15:00:00-03:00,73,0.0,0.0,20.817529296875023,20.817529296875023,20.817529296875023,64.80000305175781,64.80000305175781,64.80000305175781,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,17,2025-10-23T15:00:00-03:00,74,0.0,0.0,20.303491210937523,20.303491210937523,20.303491210937523,67.0,67.0,67.0,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,18,2025-10-23T15:00:00-03:00,75,0.0,0.0,19.206842041015648,19.206842041015648,19.206842041015648,75.0,75.0,75.0,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,19,2025-10-23T15:00:00-03:00,76,0.0,0.0,16.126245117187523,16.126245117187523,16.126245117187523,85.69999694824219,85.69999694824219,85.69999694824219,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
2025-10-26,20,2025-10-23T15:00:00-03:00,77,0.0,0.0,14.934289550781273,14.934289550781273,14.934289550781273,88.19999694824219,88.19999694824219,88.19999694824219,,,0.0,0.0,0.0,6,299,10,4,0,0.0,1
